epoch,Test Acc,Memorization Acc,Self-Correction Acc
1,30.7,,
2,30.7,,
3,84.7,,
4,90.2,,
5,90.3,,
6,90.2,,
7,90.6,,
8,90.7,,
9,90.8,,
10,90.5,,
11,89.9,,
12,90.8,,
13,90.8,,
14,90.8,,
15,90.9,,
16,91.0,,
17,90.9,,
18,91.3,,
19,91.2,,
20,91.3,,
21,91.4,,
22,91.1,,
23,91.3,,
24,91.3,,
25,91.4,,
26,89.8,,
27,91.4,,
