epoch,Test Acc,Memorization Acc,Self-Correction Acc
1,30.7,,
2,30.7,,
3,30.7,,
4,85.5,,
5,89.5,,
6,88.9,,
7,89.8,,
8,89.8,,
9,89.5,,
10,89.2,,
11,89.7,,
12,89.9,,
13,89.6,,
14,90.0,,
15,90.1,,
16,89.8,,
17,89.7,,
18,89.4,,
19,89.7,,
20,90.0,,
21,89.3,,
22,89.6,,
23,90.0,,
24,90.4,,
25,90.2,,
26,90.2,,
27,90.2,,
28,89.1,,
29,90.1,,
