epoch,Test Acc,Memorization Acc,Self-Correction Acc
1,30.5,,
2,30.6,,
3,57.7,,
4,92.1,,
5,92.6,,
6,93.3,,
7,93.4,,
8,93.4,,
9,93.2,,
10,93.5,,
11,93.4,,
12,93.6,,
13,93.6,,
14,93.4,,
15,93.8,,
16,93.7,,
17,93.6,,
18,93.5,,
19,93.7,,
20,93.9,,
21,93.9,,
22,94.0,,
23,94.0,,
24,93.9,,
25,94.0,,
26,94.0,,
27,94.0,,
28,93.3,,
29,94.0,,
